"","","Month","Month1","Country","Percentage Change"
"2505",NA,"Dec-20",9,"Virgin Is, Brit","0"
"2506",NA,"Jan-21",10,"Virgin Is, Brit","0"
"2507",NA,"Feb-21",11,"Virgin Is, Brit","0"
"2508",NA,"Mar-21",12,"Virgin Is, Brit","0"
"2509",NA,"Apr-21",13,"Virgin Is, Brit","0"
"2510",NA,"May-21",14,"Virgin Is, Brit","0"
"2511",NA,"Jun-21",15,"Virgin Is, Brit","0"
"2512",NA,"Jul-21",16,"Virgin Is, Brit","0"
"2513",NA,"Apr-20",1,"Benin","0"
"2514",NA,"May-20",2,"Benin","0"
"2515",NA,"Jun-20",3,"Benin","0"
"2516",NA,"Jul-20",4,"Benin","0"
"2517",NA,"Aug-20",5,"Benin","0"
"2518",NA,"Sep-20",6,"Benin","0"
"2519",NA,"Oct-20",7,"Benin","0"
"2520",NA,"Nov-20",8,"Benin","0"
"2521",NA,"Dec-20",9,"Benin","0"
"2522",NA,"Jan-21",10,"Benin","0"
"2523",NA,"Feb-21",11,"Benin","0"
"2524",NA,"Mar-21",12,"Benin","0"
"2525",NA,"Apr-21",13,"Benin","0"
"2526",NA,"May-21",14,"Benin","0"
"2527",NA,"Jun-21",15,"Benin","0"
"2528",NA,"Jul-21",16,"Benin","0"
"2529",NA,"Apr-20",1,"Burkina Faso","0"
"2530",NA,"May-20",2,"Burkina Faso","0"
"2531",NA,"Jun-20",3,"Burkina Faso","0"
"2532",NA,"Jul-20",4,"Burkina Faso","0"
"2533",NA,"Aug-20",5,"Burkina Faso","0"
"2534",NA,"Sep-20",6,"Burkina Faso","0"
"2535",NA,"Oct-20",7,"Burkina Faso","0"
"2536",NA,"Nov-20",8,"Burkina Faso","0"
"2537",NA,"Dec-20",9,"Burkina Faso","0"
"2538",NA,"Jan-21",10,"Burkina Faso","0"
"2539",NA,"Feb-21",11,"Burkina Faso","0"
"2540",NA,"Mar-21",12,"Burkina Faso","0"
"2541",NA,"Apr-21",13,"Burkina Faso","0"
"2542",NA,"May-21",14,"Burkina Faso","0"
"2543",NA,"Jun-21",15,"Burkina Faso","0"
"2544",NA,"Jul-21",16,"Burkina Faso","0"
"2545",NA,"Apr-20",1,"Cameroon","-100"
"2546",NA,"May-20",2,"Cameroon","-100"
"2547",NA,"Jun-20",3,"Cameroon","-100"
"2548",NA,"Jul-20",4,"Cameroon","-100"
"2549",NA,"Aug-20",5,"Cameroon","-100"
"2550",NA,"Sep-20",6,"Cameroon","-100"
"2551",NA,"Oct-20",7,"Cameroon","-100"
"2552",NA,"Nov-20",8,"Cameroon","-100"
"2553",NA,"Dec-20",9,"Cameroon","-100"
"2554",NA,"Jan-21",10,"Cameroon","-100"
"2555",NA,"Feb-21",11,"Cameroon","-100"
"2556",NA,"Mar-21",12,"Cameroon","-100"
"2557",NA,"Apr-21",13,"Cameroon","-100"
"2558",NA,"May-21",14,"Cameroon","-100"
"2559",NA,"Jun-21",15,"Cameroon","-100"
"2560",NA,"Jul-21",16,"Cameroon","-100"
"2561",NA,"Apr-20",1,"Cabo Verde","0"
"2562",NA,"May-20",2,"Cabo Verde","0"
"2563",NA,"Jun-20",3,"Cabo Verde","0"
"2564",NA,"Jul-20",4,"Cabo Verde","0"
"2565",NA,"Aug-20",5,"Cabo Verde","0"
"2566",NA,"Sep-20",6,"Cabo Verde","0"
"2567",NA,"Oct-20",7,"Cabo Verde","0"
"2568",NA,"Nov-20",8,"Cabo Verde","0"
"2569",NA,"Dec-20",9,"Cabo Verde","0"
"2570",NA,"Jan-21",10,"Cabo Verde","0"
"2571",NA,"Feb-21",11,"Cabo Verde","0"
"2572",NA,"Mar-21",12,"Cabo Verde","0"
"2573",NA,"Apr-21",13,"Cabo Verde","0"
"2574",NA,"May-21",14,"Cabo Verde","0"
"2575",NA,"Jun-21",15,"Cabo Verde","0"
"2576",NA,"Jul-21",16,"Cabo Verde","0"
"2577",NA,"Apr-20",1,"Central African Rep.","0"
"2578",NA,"May-20",2,"Central African Rep.","0"
"2579",NA,"Jun-20",3,"Central African Rep.","0"
"2580",NA,"Jul-20",4,"Central African Rep.","0"
"2581",NA,"Aug-20",5,"Central African Rep.","0"
"2582",NA,"Sep-20",6,"Central African Rep.","0"
"2583",NA,"Oct-20",7,"Central African Rep.","0"
"2584",NA,"Nov-20",8,"Central African Rep.","0"
"2585",NA,"Dec-20",9,"Central African Rep.","0"
"2586",NA,"Jan-21",10,"Central African Rep.","0"
"2587",NA,"Feb-21",11,"Central African Rep.","0"
"2588",NA,"Mar-21",12,"Central African Rep.","0"
"2589",NA,"Apr-21",13,"Central African Rep.","0"
"2590",NA,"May-21",14,"Central African Rep.","0"
"2591",NA,"Jun-21",15,"Central African Rep.","0"
"2592",NA,"Jul-21",16,"Central African Rep.","0"
"2593",NA,"Apr-20",1,"Chad","0"
"2594",NA,"May-20",2,"Chad","0"
"2595",NA,"Jun-20",3,"Chad","0"
"2596",NA,"Jul-20",4,"Chad","0"
"2597",NA,"Aug-20",5,"Chad","0"
"2598",NA,"Sep-20",6,"Chad","0"
"2599",NA,"Oct-20",7,"Chad","0"
"2600",NA,"Nov-20",8,"Chad","0"
"2601",NA,"Dec-20",9,"Chad","0"
"2602",NA,"Jan-21",10,"Chad","0"
"2603",NA,"Feb-21",11,"Chad","0"
"2604",NA,"Mar-21",12,"Chad","0"
"2605",NA,"Apr-21",13,"Chad","0"
"2606",NA,"May-21",14,"Chad","0"
"2607",NA,"Jun-21",15,"Chad","0"
"2608",NA,"Jul-21",16,"Chad","0"
"2609",NA,"Apr-20",1,"Congo","0"
"2610",NA,"May-20",2,"Congo","0"
"2611",NA,"Jun-20",3,"Congo","0"
"2612",NA,"Jul-20",4,"Congo","0"
"2613",NA,"Aug-20",5,"Congo","0"
"2614",NA,"Sep-20",6,"Congo","0"
"2615",NA,"Oct-20",7,"Congo","0"
"2616",NA,"Nov-20",8,"Congo","0"
"2617",NA,"Dec-20",9,"Congo","0"
"2618",NA,"Jan-21",10,"Congo","0"
"2619",NA,"Feb-21",11,"Congo","0"
"2620",NA,"Mar-21",12,"Congo","0"
"2621",NA,"Apr-21",13,"Congo","0"
"2622",NA,"May-21",14,"Congo","0"
"2623",NA,"Jun-21",15,"Congo","0"
"2624",NA,"Jul-21",16,"Congo","0"
"2625",NA,"Apr-20",1,"Dem. Rep. Congo","-100"
"2626",NA,"May-20",2,"Dem. Rep. Congo","-100"
"2627",NA,"Jun-20",3,"Dem. Rep. Congo","-100"
"2628",NA,"Jul-20",4,"Dem. Rep. Congo","-100"
"2629",NA,"Aug-20",5,"Dem. Rep. Congo","-100"
"2630",NA,"Sep-20",6,"Dem. Rep. Congo","-100"
"2631",NA,"Oct-20",7,"Dem. Rep. Congo","-100"
"2632",NA,"Nov-20",8,"Dem. Rep. Congo","-100"
"2633",NA,"Dec-20",9,"Dem. Rep. Congo","-60"
"2634",NA,"Jan-21",10,"Dem. Rep. Congo","-100"
"2635",NA,"Feb-21",11,"Dem. Rep. Congo","-100"
"2636",NA,"Mar-21",12,"Dem. Rep. Congo","-80"
"2637",NA,"Apr-21",13,"Dem. Rep. Congo","-80"
"2638",NA,"May-21",14,"Dem. Rep. Congo","-60"
"2639",NA,"Jun-21",15,"Dem. Rep. Congo","-100"
"2640",NA,"Jul-21",16,"Dem. Rep. Congo","-100"
"2641",NA,"Apr-20",1,"Cote d'Ivoire","-100"
"2642",NA,"May-20",2,"Cote d'Ivoire","-100"
"2643",NA,"Jun-20",3,"Cote d'Ivoire","-100"
"2644",NA,"Jul-20",4,"Cote d'Ivoire","-100"
"2645",NA,"Aug-20",5,"Cote d'Ivoire","-100"
"2646",NA,"Sep-20",6,"Cote d'Ivoire","-100"
"2647",NA,"Oct-20",7,"Cote d'Ivoire","-100"
"2648",NA,"Nov-20",8,"Cote d'Ivoire","-100"
"2649",NA,"Dec-20",9,"Cote d'Ivoire","-100"
"2650",NA,"Jan-21",10,"Cote d'Ivoire","-100"
"2651",NA,"Feb-21",11,"Cote d'Ivoire","-100"
"2652",NA,"Mar-21",12,"Cote d'Ivoire","-100"
"2653",NA,"Apr-21",13,"Cote d'Ivoire","-100"
"2654",NA,"May-21",14,"Cote d'Ivoire","-100"
"2655",NA,"Jun-21",15,"Cote d'Ivoire","-100"
"2656",NA,"Jul-21",16,"Cote d'Ivoire","-100"
"2657",NA,"Apr-20",1,"Equator Guinea","0"
"2658",NA,"May-20",2,"Equator Guinea","0"
"2659",NA,"Jun-20",3,"Equator Guinea","0"
"2660",NA,"Jul-20",4,"Equator Guinea","0"
"2661",NA,"Aug-20",5,"Equator Guinea","0"
"2662",NA,"Sep-20",6,"Equator Guinea","0"
"2663",NA,"Oct-20",7,"Equator Guinea","0"
"2664",NA,"Nov-20",8,"Equator Guinea","0"
"2665",NA,"Dec-20",9,"Equator Guinea","0"
"2666",NA,"Jan-21",10,"Equator Guinea","0"
"2667",NA,"Feb-21",11,"Equator Guinea","0"
"2668",NA,"Mar-21",12,"Equator Guinea","0"
"2669",NA,"Apr-21",13,"Equator Guinea","0"
"2670",NA,"May-21",14,"Equator Guinea","0"
"2671",NA,"Jun-21",15,"Equator Guinea","0"
"2672",NA,"Jul-21",16,"Equator Guinea","0"
"2673",NA,"Apr-20",1,"Gabon","0"
"2674",NA,"May-20",2,"Gabon","0"
"2675",NA,"Jun-20",3,"Gabon","0"
"2676",NA,"Jul-20",4,"Gabon","0"
"2677",NA,"Aug-20",5,"Gabon","0"
"2678",NA,"Sep-20",6,"Gabon","0"
"2679",NA,"Oct-20",7,"Gabon","0"
"2680",NA,"Nov-20",8,"Gabon","0"
"2681",NA,"Dec-20",9,"Gabon","0"
"2682",NA,"Jan-21",10,"Gabon","0"
"2683",NA,"Feb-21",11,"Gabon","0"
"2684",NA,"Mar-21",12,"Gabon","0"
"2685",NA,"Apr-21",13,"Gabon","0"
"2686",NA,"May-21",14,"Gabon","0"
"2687",NA,"Jun-21",15,"Gabon","0"
"2688",NA,"Jul-21",16,"Gabon","0"
"2689",NA,"Apr-20",1,"Gambia","0"
"2690",NA,"May-20",2,"Gambia","0"
"2691",NA,"Jun-20",3,"Gambia","0"
"2692",NA,"Jul-20",4,"Gambia","0"
"2693",NA,"Aug-20",5,"Gambia","0"
"2694",NA,"Sep-20",6,"Gambia","0"
"2695",NA,"Oct-20",7,"Gambia","0"
"2696",NA,"Nov-20",8,"Gambia","0"
"2697",NA,"Dec-20",9,"Gambia","0"
"2698",NA,"Jan-21",10,"Gambia","0"
"2699",NA,"Feb-21",11,"Gambia","0"
"2700",NA,"Mar-21",12,"Gambia","0"
"2701",NA,"Apr-21",13,"Gambia","0"
"2702",NA,"May-21",14,"Gambia","0"
"2703",NA,"Jun-21",15,"Gambia","0"
"2704",NA,"Jul-21",16,"Gambia","0"
"2705",NA,"Apr-20",1,"Ghana","-88.88888889"
"2706",NA,"May-20",2,"Ghana","-100"
"2707",NA,"Jun-20",3,"Ghana","-100"
"2708",NA,"Jul-20",4,"Ghana","-100"
"2709",NA,"Aug-20",5,"Ghana","-100"
"2710",NA,"Sep-20",6,"Ghana","-100"
"2711",NA,"Oct-20",7,"Ghana","-88.88888889"
"2712",NA,"Nov-20",8,"Ghana","-88.88888889"
"2713",NA,"Dec-20",9,"Ghana","-88.88888889"
"2714",NA,"Jan-21",10,"Ghana","-100"
"2715",NA,"Feb-21",11,"Ghana","-88.88888889"
"2716",NA,"Mar-21",12,"Ghana","-88.88888889"
"2717",NA,"Apr-21",13,"Ghana","-88.88888889"
"2718",NA,"May-21",14,"Ghana","-55.55555556"
"2719",NA,"Jun-21",15,"Ghana","-77.77777778"
"2720",NA,"Jul-21",16,"Ghana","-77.7777778"
"2721",NA,"Apr-20",1,"Guinea","0"
"2722",NA,"May-20",2,"Guinea","0"
"2723",NA,"Jun-20",3,"Guinea","0"
"2724",NA,"Jul-20",4,"Guinea","0"
"2725",NA,"Aug-20",5,"Guinea","0"
"2726",NA,"Sep-20",6,"Guinea","0"
"2727",NA,"Oct-20",7,"Guinea","0"
"2728",NA,"Nov-20",8,"Guinea","0"
"2729",NA,"Dec-20",9,"Guinea","0"
"2730",NA,"Jan-21",10,"Guinea","0"
"2731",NA,"Feb-21",11,"Guinea","0"
"2732",NA,"Mar-21",12,"Guinea","0"
"2733",NA,"Apr-21",13,"Guinea","0"
"2734",NA,"May-21",14,"Guinea","0"
"2735",NA,"Jun-21",15,"Guinea","0"
"2736",NA,"Jul-21",16,"Guinea","0"
"2737",NA,"Apr-20",1,"Guinea-Bissau","0"
"2738",NA,"May-20",2,"Guinea-Bissau","0"
"2739",NA,"Jun-20",3,"Guinea-Bissau","0"
"2740",NA,"Jul-20",4,"Guinea-Bissau","0"
"2741",NA,"Aug-20",5,"Guinea-Bissau","0"
"2742",NA,"Sep-20",6,"Guinea-Bissau","0"
"2743",NA,"Oct-20",7,"Guinea-Bissau","0"
"2744",NA,"Nov-20",8,"Guinea-Bissau","0"
"2745",NA,"Dec-20",9,"Guinea-Bissau","0"
"2746",NA,"Jan-21",10,"Guinea-Bissau","0"
"2747",NA,"Feb-21",11,"Guinea-Bissau","0"
"2748",NA,"Mar-21",12,"Guinea-Bissau","0"
"2749",NA,"Apr-21",13,"Guinea-Bissau","0"
"2750",NA,"May-21",14,"Guinea-Bissau","0"
"2751",NA,"Jun-21",15,"Guinea-Bissau","0"
"2752",NA,"Jul-21",16,"Guinea-Bissau","0"
"2753",NA,"Apr-20",1,"Liberia","-100"
"2754",NA,"May-20",2,"Liberia","-100"
"2755",NA,"Jun-20",3,"Liberia","-100"
"2756",NA,"Jul-20",4,"Liberia","-100"
"2757",NA,"Aug-20",5,"Liberia","-100"
"2758",NA,"Sep-20",6,"Liberia","-100"
"2759",NA,"Oct-20",7,"Liberia","-100"
"2760",NA,"Nov-20",8,"Liberia","-100"
"2761",NA,"Dec-20",9,"Liberia","-100"
"2762",NA,"Jan-21",10,"Liberia","-100"
"2763",NA,"Feb-21",11,"Liberia","-100"
"2764",NA,"Mar-21",12,"Liberia","-100"
"2765",NA,"Apr-21",13,"Liberia","0"
"2766",NA,"May-21",14,"Liberia","0"
"2767",NA,"Jun-21",15,"Liberia","0"
"2768",NA,"Jul-21",16,"Liberia","-100"
"2769",NA,"Apr-20",1,"Mali","-100"
"2770",NA,"May-20",2,"Mali","-100"
"2771",NA,"Jun-20",3,"Mali","-100"
"2772",NA,"Jul-20",4,"Mali","-100"
"2773",NA,"Aug-20",5,"Mali","-100"
"2774",NA,"Sep-20",6,"Mali","-100"
"2775",NA,"Oct-20",7,"Mali","-100"
"2776",NA,"Nov-20",8,"Mali","-100"
"2777",NA,"Dec-20",9,"Mali","-100"
"2778",NA,"Jan-21",10,"Mali","-100"
"2779",NA,"Feb-21",11,"Mali","-100"
"2780",NA,"Mar-21",12,"Mali","-100"
"2781",NA,"Apr-21",13,"Mali","-100"
"2782",NA,"May-21",14,"Mali","-100"
"2783",NA,"Jun-21",15,"Mali","-100"
"2784",NA,"Jul-21",16,"Mali","-100"
"2785",NA,"Apr-20",1,"Mauritania","0"
"2786",NA,"May-20",2,"Mauritania","0"
"2787",NA,"Jun-20",3,"Mauritania","0"
"2788",NA,"Jul-20",4,"Mauritania","0"
"2789",NA,"Aug-20",5,"Mauritania","0"
"2790",NA,"Sep-20",6,"Mauritania","0"
"2791",NA,"Oct-20",7,"Mauritania","0"
"2792",NA,"Nov-20",8,"Mauritania","0"
"2793",NA,"Dec-20",9,"Mauritania","0"
"2794",NA,"Jan-21",10,"Mauritania","0"
"2795",NA,"Feb-21",11,"Mauritania","0"
"2796",NA,"Mar-21",12,"Mauritania","0"
"2797",NA,"Apr-21",13,"Mauritania","0"
"2798",NA,"May-21",14,"Mauritania","0"
"2799",NA,"Jun-21",15,"Mauritania","0"
"2800",NA,"Jul-21",16,"Mauritania","0"
"2801",NA,"Apr-20",1,"Niger","0"
"2802",NA,"May-20",2,"Niger","0"
"2803",NA,"Jun-20",3,"Niger","0"
"2804",NA,"Jul-20",4,"Niger","0"
"2805",NA,"Aug-20",5,"Niger","0"
"2806",NA,"Sep-20",6,"Niger","0"
"2807",NA,"Oct-20",7,"Niger","0"
"2808",NA,"Nov-20",8,"Niger","0"
"2809",NA,"Dec-20",9,"Niger","0"
"2810",NA,"Jan-21",10,"Niger","0"
"2811",NA,"Feb-21",11,"Niger","0"
"2812",NA,"Mar-21",12,"Niger","0"
"2813",NA,"Apr-21",13,"Niger","0"
"2814",NA,"May-21",14,"Niger","0"
"2815",NA,"Jun-21",15,"Niger","0"
"2816",NA,"Jul-21",16,"Niger","0"
"2817",NA,"Apr-20",1,"Nigeria","-100"
"2818",NA,"May-20",2,"Nigeria","-100"
"2819",NA,"Jun-20",3,"Nigeria","-100"
"2820",NA,"Jul-20",4,"Nigeria","-100"
"2821",NA,"Aug-20",5,"Nigeria","-100"
"2822",NA,"Sep-20",6,"Nigeria","-96.42857143"
"2823",NA,"Oct-20",7,"Nigeria","-92.85714286"
"2824",NA,"Nov-20",8,"Nigeria","-92.85714286"
"2825",NA,"Dec-20",9,"Nigeria","-82.14285714"
"2826",NA,"Jan-21",10,"Nigeria","-89.28571429"
"2827",NA,"Feb-21",11,"Nigeria","-89.28571429"
"2828",NA,"Mar-21",12,"Nigeria","-82.14285714"
"2829",NA,"Apr-21",13,"Nigeria","-82.14285714"
"2830",NA,"May-21",14,"Nigeria","-71.42857143"
"2831",NA,"Jun-21",15,"Nigeria","-75"
"2832",NA,"Jul-21",16,"Nigeria","-85.7142857"
"2833",NA,"Apr-20",1,"Sao Tome/Princ","0"
"2834",NA,"May-20",2,"Sao Tome/Princ","0"
"2835",NA,"Jun-20",3,"Sao Tome/Princ","0"
"2836",NA,"Jul-20",4,"Sao Tome/Princ","0"
"2837",NA,"Aug-20",5,"Sao Tome/Princ","0"
"2838",NA,"Sep-20",6,"Sao Tome/Princ","0"
"2839",NA,"Oct-20",7,"Sao Tome/Princ","0"
"2840",NA,"Nov-20",8,"Sao Tome/Princ","0"
"2841",NA,"Dec-20",9,"Sao Tome/Princ","0"
"2842",NA,"Jan-21",10,"Sao Tome/Princ","0"
"2843",NA,"Feb-21",11,"Sao Tome/Princ","0"
"2844",NA,"Mar-21",12,"Sao Tome/Princ","0"
"2845",NA,"Apr-21",13,"Sao Tome/Princ","0"
"2846",NA,"May-21",14,"Sao Tome/Princ","0"
"2847",NA,"Jun-21",15,"Sao Tome/Princ","0"
"2848",NA,"Jul-21",16,"Sao Tome/Princ","0"
"2849",NA,"Apr-20",1,"Senegal","0"
"2850",NA,"May-20",2,"Senegal","0"
"2851",NA,"Jun-20",3,"Senegal","0"
"2852",NA,"Jul-20",4,"Senegal","0"
"2853",NA,"Aug-20",5,"Senegal","0"
"2854",NA,"Sep-20",6,"Senegal","0"
"2855",NA,"Oct-20",7,"Senegal","0"
"2856",NA,"Nov-20",8,"Senegal","0"
"2857",NA,"Dec-20",9,"Senegal","0"
"2858",NA,"Jan-21",10,"Senegal","0"
"2859",NA,"Feb-21",11,"Senegal","0"
"2860",NA,"Mar-21",12,"Senegal","0"
"2861",NA,"Apr-21",13,"Senegal","0"
"2862",NA,"May-21",14,"Senegal","0"
"2863",NA,"Jun-21",15,"Senegal","0"
"2864",NA,"Jul-21",16,"Senegal","0"
"2865",NA,"Apr-20",1,"Sierra Leone","-100"
"2866",NA,"May-20",2,"Sierra Leone","-100"
"2867",NA,"Jun-20",3,"Sierra Leone","-100"
"2868",NA,"Jul-20",4,"Sierra Leone","-100"
"2869",NA,"Aug-20",5,"Sierra Leone","-100"
"2870",NA,"Sep-20",6,"Sierra Leone","-100"
"2871",NA,"Oct-20",7,"Sierra Leone","-100"
"2872",NA,"Nov-20",8,"Sierra Leone","-100"
"2873",NA,"Dec-20",9,"Sierra Leone","-100"
"2874",NA,"Jan-21",10,"Sierra Leone","-100"
"2875",NA,"Feb-21",11,"Sierra Leone","-100"
"2876",NA,"Mar-21",12,"Sierra Leone","-100"
"2877",NA,"Apr-21",13,"Sierra Leone","-100"
"2878",NA,"May-21",14,"Sierra Leone","0"
"2879",NA,"Jun-21",15,"Sierra Leone","-100"
"2880",NA,"Jul-21",16,"Sierra Leone","0"
"2881",NA,"Apr-20",1,"Togo","0"
"2882",NA,"May-20",2,"Togo","0"
"2883",NA,"Jun-20",3,"Togo","0"
"2884",NA,"Jul-20",4,"Togo","0"
"2885",NA,"Aug-20",5,"Togo","0"
"2886",NA,"Sep-20",6,"Togo","0"
"2887",NA,"Oct-20",7,"Togo","0"
"2888",NA,"Nov-20",8,"Togo","0"
"2889",NA,"Dec-20",9,"Togo","0"
"2890",NA,"Jan-21",10,"Togo","0"
"2891",NA,"Feb-21",11,"Togo","0"
"2892",NA,"Mar-21",12,"Togo","0"
"2893",NA,"Apr-21",13,"Togo","0"
"2894",NA,"May-21",14,"Togo","0"
"2895",NA,"Jun-21",15,"Togo","0"
"2896",NA,"Jul-21",16,"Togo","0"
"2897",NA,"Apr-20",1,"Angola","0"
"2898",NA,"May-20",2,"Angola","0"
"2899",NA,"Jun-20",3,"Angola","0"
"2900",NA,"Jul-20",4,"Angola","0"
"2901",NA,"Aug-20",5,"Angola","0"
"2902",NA,"Sep-20",6,"Angola","0"
"2903",NA,"Oct-20",7,"Angola","0"
"2904",NA,"Nov-20",8,"Angola","0"
"2905",NA,"Dec-20",9,"Angola","0"
"2906",NA,"Jan-21",10,"Angola","0"
"2907",NA,"Feb-21",11,"Angola","0"
"2908",NA,"Mar-21",12,"Angola","0"
"2909",NA,"Apr-21",13,"Angola","0"
"2910",NA,"May-21",14,"Angola","0"
"2911",NA,"Jun-21",15,"Angola","0"
"2912",NA,"Jul-21",16,"Angola","0"
"2913",NA,"Apr-20",1,"Botswana","-100"
"2914",NA,"May-20",2,"Botswana","-100"
"2915",NA,"Jun-20",3,"Botswana","-100"
"2916",NA,"Jul-20",4,"Botswana","-100"
"2917",NA,"Aug-20",5,"Botswana","-100"
"2918",NA,"Sep-20",6,"Botswana","-100"
"2919",NA,"Oct-20",7,"Botswana","-100"
"2920",NA,"Nov-20",8,"Botswana","-100"
"2921",NA,"Dec-20",9,"Botswana","-66.66666667"
"2922",NA,"Jan-21",10,"Botswana","-100"
"2923",NA,"Feb-21",11,"Botswana","-100"
"2924",NA,"Mar-21",12,"Botswana","-100"
"2925",NA,"Apr-21",13,"Botswana","-100"
"2926",NA,"May-21",14,"Botswana","-100"
"2927",NA,"Jun-21",15,"Botswana","-100"
"2928",NA,"Jul-21",16,"Botswana","-100"
"2929",NA,"Apr-20",1,"Burundi","-100"
"2930",NA,"May-20",2,"Burundi","-100"
"2931",NA,"Jun-20",3,"Burundi","-100"
"2932",NA,"Jul-20",4,"Burundi","-100"
"2933",NA,"Aug-20",5,"Burundi","-100"
"2934",NA,"Sep-20",6,"Burundi","-100"
"2935",NA,"Oct-20",7,"Burundi","-100"
"2936",NA,"Nov-20",8,"Burundi","-100"
"2937",NA,"Dec-20",9,"Burundi","-100"
"2938",NA,"Jan-21",10,"Burundi","-100"
"2939",NA,"Feb-21",11,"Burundi","-100"
"2940",NA,"Mar-21",12,"Burundi","100"
"2941",NA,"Apr-21",13,"Burundi","0"
"2942",NA,"May-21",14,"Burundi","-100"
"2943",NA,"Jun-21",15,"Burundi","-100"
"2944",NA,"Jul-21",16,"Burundi","-100"
"2945",NA,"Apr-20",1,"Comoros","0"
"2946",NA,"May-20",2,"Comoros","0"
"2947",NA,"Jun-20",3,"Comoros","0"
"2948",NA,"Jul-20",4,"Comoros","0"
"2949",NA,"Aug-20",5,"Comoros","0"
"2950",NA,"Sep-20",6,"Comoros","0"
"2951",NA,"Oct-20",7,"Comoros","0"
"2952",NA,"Nov-20",8,"Comoros","0"
"2953",NA,"Dec-20",9,"Comoros","0"
"2954",NA,"Jan-21",10,"Comoros","0"
"2955",NA,"Feb-21",11,"Comoros","0"
"2956",NA,"Mar-21",12,"Comoros","0"
"2957",NA,"Apr-21",13,"Comoros","0"
"2958",NA,"May-21",14,"Comoros","0"
"2959",NA,"Jun-21",15,"Comoros","0"
"2960",NA,"Jul-21",16,"Comoros","0"
"2961",NA,"Apr-20",1,"Djibouti","0"
"2962",NA,"May-20",2,"Djibouti","0"
"2963",NA,"Jun-20",3,"Djibouti","0"
"2964",NA,"Jul-20",4,"Djibouti","0"
"2965",NA,"Aug-20",5,"Djibouti","0"
"2966",NA,"Sep-20",6,"Djibouti","0"
"2967",NA,"Oct-20",7,"Djibouti","0"
"2968",NA,"Nov-20",8,"Djibouti","0"
"2969",NA,"Dec-20",9,"Djibouti","0"
"2970",NA,"Jan-21",10,"Djibouti","0"
"2971",NA,"Feb-21",11,"Djibouti","0"
"2972",NA,"Mar-21",12,"Djibouti","0"
"2973",NA,"Apr-21",13,"Djibouti","0"
"2974",NA,"May-21",14,"Djibouti","0"
"2975",NA,"Jun-21",15,"Djibouti","0"
"2976",NA,"Jul-21",16,"Djibouti","0"
"2977",NA,"Apr-20",1,"Eritrea","-100"
"2978",NA,"May-20",2,"Eritrea","-100"
"2979",NA,"Jun-20",3,"Eritrea","-100"
"2980",NA,"Jul-20",4,"Eritrea","-100"
"2981",NA,"Aug-20",5,"Eritrea","-100"
"2982",NA,"Sep-20",6,"Eritrea","-100"
"2983",NA,"Oct-20",7,"Eritrea","-85.71428571"
"2984",NA,"Nov-20",8,"Eritrea","-100"
"2985",NA,"Dec-20",9,"Eritrea","-85.71428571"
"2986",NA,"Jan-21",10,"Eritrea","-100"
"2987",NA,"Feb-21",11,"Eritrea","-100"
"2988",NA,"Mar-21",12,"Eritrea","-85.71428571"
"2989",NA,"Apr-21",13,"Eritrea","-85.71428571"
"2990",NA,"May-21",14,"Eritrea","-85.71428571"
"2991",NA,"Jun-21",15,"Eritrea","-100"
"2992",NA,"Jul-21",16,"Eritrea","-100"
"2993",NA,"Apr-20",1,"Ethiopia","-100"
"2994",NA,"May-20",2,"Ethiopia","-91.66666667"
"2995",NA,"Jun-20",3,"Ethiopia","-100"
"2996",NA,"Jul-20",4,"Ethiopia","-91.66666667"
"2997",NA,"Aug-20",5,"Ethiopia","-91.66666667"
"2998",NA,"Sep-20",6,"Ethiopia","-100"
"2999",NA,"Oct-20",7,"Ethiopia","-91.66666667"
"3000",NA,"Nov-20",8,"Ethiopia","-91.66666667"
"3001",NA,"Dec-20",9,"Ethiopia","-91.66666667"
"3002",NA,"Jan-21",10,"Ethiopia","-91.66666667"
"3003",NA,"Feb-21",11,"Ethiopia","-91.66666667"
"3004",NA,"Mar-21",12,"Ethiopia","-83.33333333"
"3005",NA,"Apr-21",13,"Ethiopia","-91.66666667"
"3006",NA,"May-21",14,"Ethiopia","-66.66666667"
"3007",NA,"Jun-21",15,"Ethiopia","-66.66666667"
"3008",NA,"Jul-21",16,"Ethiopia","-83.3333333"
"3009",NA,"Apr-20",1,"Kenya","-100"
"3010",NA,"May-20",2,"Kenya","-97.36842105"
"3011",NA,"Jun-20",3,"Kenya","-97.36842105"
"3012",NA,"Jul-20",4,"Kenya","-100"
"3013",NA,"Aug-20",5,"Kenya","-97.36842105"
"3014",NA,"Sep-20",6,"Kenya","-97.36842105"
"3015",NA,"Oct-20",7,"Kenya","-94.73684211"
"3016",NA,"Nov-20",8,"Kenya","-94.73684211"
"3017",NA,"Dec-20",9,"Kenya","-92.10526316"
"3018",NA,"Jan-21",10,"Kenya","-97.36842105"
"3019",NA,"Feb-21",11,"Kenya","-97.36842105"
"3020",NA,"Mar-21",12,"Kenya","-92.10526316"
"3021",NA,"Apr-21",13,"Kenya","-94.73684211"
"3022",NA,"May-21",14,"Kenya","-92.10526316"
"3023",NA,"Jun-21",15,"Kenya","-92.10526316"
"3024",NA,"Jul-21",16,"Kenya","-92.1052632"
